"auc","item","ownerRealm","bid","buyout","quantity","timeLeft","rand","seed","context","itemname","itemclass","vendorprice"
"1545864177","123918","Eonar","1352708","1352708","14","LONG","0","0","0","Leystone Ore","7","1"
"1545864189","123918","Eonar","1642574","1642574","17","LONG","0","0","0","Leystone Ore","7","1"
"1545864191","123918","Eonar","1739196","1739196","18","LONG","0","0","0","Leystone Ore","7","1"
"1545864187","123918","Eonar","1545952","1545952","16","LONG","0","0","0","Leystone Ore","7","1"
"1545864145","123918","Eonar","1159464","1159464","12","LONG","0","0","0","Leystone Ore","7","1"
"1546912712","168188","Blade's Edge","5002500","7270000","1","VERY_LONG","0","0","0","Sage Agate","7","35000"
"1546992695","1529","Blade's Edge","28399","28399","1","VERY_LONG","0","0","0","Jade","7","700"
"1546992702","54446","Blade's Edge","19899999","19899999","1","VERY_LONG","0","0","0","Hyjal Expedition Bag","1","50000"
"1546992697","1529","Blade's Edge","28399","28399","1","VERY_LONG","0","0","0","Jade","7","700"
"1546992696","1529","Blade's Edge","28399","28399","1","VERY_LONG","0","0","0","Jade","7","700"
"1546992699","1529","Blade's Edge","28399","28399","1","VERY_LONG","0","0","0","Jade","7","700"
"1546992698","1529","Blade's Edge","28399","28399","1","VERY_LONG","0","0","0","Jade","7","700"
"1545878538","82800","Eonar","44100000","45000000","1","LONG","0","0","0","Pet Cage","17","0"
"1546992765","77171","Eonar","37791887","37791887","1","VERY_LONG","0","0","0","Bladeshatter Treads","4","204343"
"1546992764","164548","Eonar","470949310","470949310","1","VERY_LONG","0","0","11","Whirling Dervish Striders","4","328006"
"1546992767","169400","Eonar","382619269","382619269","1","VERY_LONG","0","0","0","Deeptide Cover","4","318807"
"1546992766","167981","Eonar","27499999","27499999","1","VERY_LONG","0","0","13","Notorious Combatant's Satin Bracers","4","359448"
"1546992760","10266","Eonar","18561240","18561240","1","VERY_LONG","0","0","0","Masterwork Breastplate","4","35325"
"1546992763","161897","Eonar","36381836","36381836","1","VERY_LONG","0","0","13","Honorable Combatant's Plate Armguards","4","262727"
"1546992762","113610","Eonar","65849478","65849478","1","VERY_LONG","0","0","6","Meatmonger's Gory Grips","4","194351"
"1546992737","54446","Blade's Edge","19899999","19899999","1","VERY_LONG","0","0","0","Hyjal Expedition Bag","1","50000"
"1546992720","54446","Blade's Edge","19899999","19899999","1","VERY_LONG","0","0","0","Hyjal Expedition Bag","1","50000"
"1546992729","54446","Blade's Edge","19899999","19899999","1","VERY_LONG","0","0","0","Hyjal Expedition Bag","1","50000"
"1546992707","54446","Blade's Edge","19899999","19899999","1","VERY_LONG","0","0","0","Hyjal Expedition Bag","1","50000"
"1546992714","54446","Blade's Edge","19899999","19899999","1","VERY_LONG","0","0","0","Hyjal Expedition Bag","1","50000"
"1546992823","82800","Vek'nilash","400000","500000","1","VERY_LONG","0","0","0","Pet Cage","17","0"
"1546992822","1529","Blade's Edge","9000","9500","1","VERY_LONG","0","0","0","Jade","7","700"
"1546992805","15289","Eonar","17613168","17613168","1","VERY_LONG","0","0","0","Archstrike Bow","2","64288"
"1546992804","167993","Eonar","35378919","35378919","1","VERY_LONG","0","0","13","Notorious Combatant's Sorcerous Scepter","2","1238055"
"1546992807","163961","Eonar","640411954","640411954","1","VERY_LONG","0","0","54","Kelada's Elucidation","2","1032427"
"1546992806","164356","Eonar","312134172","312134172","1","VERY_LONG","0","0","11","Plundered Twinscale Handblade","2","745238"
"1546992800","164696","Eonar","43733564","43733564","1","VERY_LONG","0","0","13","Sinister Combatant's Stormsteel Destroyer","2","1264202"
"1546992802","167993","Eonar","119522384","119522384","1","VERY_LONG","0","0","13","Notorious Combatant's Sorcerous Scepter","2","1238055"
"1546992813","152541","Eonar","19001393","19257500","200","VERY_LONG","0","0","0","Coarse Leather","7","1"
"1546992812","152541","Eonar","19001393","19257500","200","VERY_LONG","0","0","0","Coarse Leather","7","1"
"1546992814","152541","Eonar","19001393","19257500","200","VERY_LONG","0","0","0","Coarse Leather","7","1"
"1546992809","152541","Eonar","19001393","19257500","200","VERY_LONG","0","0","0","Coarse Leather","7","1"
"1546992808","152541","Eonar","19001393","19257500","200","VERY_LONG","0","0","0","Coarse Leather","7","1"
"1546992789","150922","Eonar","44672892","44672892","1","VERY_LONG","0","0","11","Terrific Tankard O' Terror","4","303242"
"1546992790","169428","Eonar","115061914","115061914","1","VERY_LONG","0","0","0","Wavecrash Buckle","4","204839"
"1546992785","167965","Eonar","154228876","154228876","1","VERY_LONG","0","0","13","Notorious Combatant's Plate Armguards","4","364873"
"1546992797","164313","Eonar","610910248","610910248","1","VERY_LONG","0","0","11","Plundered Jinyu Spear","2","921434"
"1546992796","164291","Eonar","174076754","174076754","1","VERY_LONG","0","0","11","Plundered Seatusk Shiv","2","711901"
"1546992799","167993","Eonar","27999999","27999999","1","VERY_LONG","0","0","13","Notorious Combatant's Sorcerous Scepter","2","1238055"
"1546992798","167993","Eonar","26999999","26999999","1","VERY_LONG","0","0","13","Notorious Combatant's Sorcerous Scepter","2","1238055"
"1546992792","164680","Eonar","91822548","91822548","1","VERY_LONG","0","0","13","Sinister Combatant's Discombobulator","2","1026455"
"1546992795","167993","Eonar","35999999","35999999","1","VERY_LONG","0","0","13","Notorious Combatant's Sorcerous Scepter","2","1238055"
"1546992794","164680","Eonar","91822548","91822548","1","VERY_LONG","0","0","13","Sinister Combatant's Discombobulator","2","1026455"
"1546992772","169416","Eonar","216476349","216476349","1","VERY_LONG","0","0","0","Reefwalker Coif","4","314171"
"1546992774","164689","Eonar","13120623","13120623","1","VERY_LONG","0","0","13","Sinister Combatant's Plate Armguards","4","346835"
"1546992769","167965","Eonar","60037464","60037464","1","VERY_LONG","0","0","13","Notorious Combatant's Plate Armguards","4","364873"
"1546992768","164552","Eonar","246278915","246278915","1","VERY_LONG","0","0","11","Whirling Dervish Vest","4","444509"
"1546992770","164536","Eonar","253377248","253377248","1","VERY_LONG","0","0","11","Bloodwake Spaulders","4","337519"
"1546992780","163949","Eonar","2039540588","2039540588","1","VERY_LONG","0","0","54","Celedhring's Unrelenting Stride","4","556849"
"1546992783","10152","Eonar","13932261","13932261","1","VERY_LONG","0","0","0","Mighty Leggings","4","35196"
"1546992776","164459","Eonar","17999997","17999997","1","VERY_LONG","0","0","11","Tomb-Keeper's Breastplate","4","412715"
"1546992778","163948","Eonar","413431740","413431740","1","VERY_LONG","0","0","54","Moarse's Coarse-Chain Gauntlets","4","372735"
"1546992884","152510","Blade's Edge","19960668","20962500","20","VERY_LONG","0","0","0","Anchor Weed","7","1"
"1546992887","116168","Eonar","23749999","24999999","1","VERY_LONG","0","0","13","Traveling Tunic","4","52166"
"1546992880","152510","Blade's Edge","19960668","20962500","20","VERY_LONG","0","0","0","Anchor Weed","7","1"
"1546992883","152510","Blade's Edge","19960668","20962500","20","VERY_LONG","0","0","0","Anchor Weed","7","1"
"1546992888","152510","Blade's Edge","19960668","20962500","20","VERY_LONG","0","0","0","Anchor Weed","7","1"
"1546992890","152510","Blade's Edge","19960668","20962500","20","VERY_LONG","0","0","0","Anchor Weed","7","1"
"1546992877","152510","Blade's Edge","19960668","20962500","20","VERY_LONG","0","0","0","Anchor Weed","7","1"
"1546992874","152510","Blade's Edge","19960668","20962500","20","VERY_LONG","0","0","0","Anchor Weed","7","1"
"1546992852","14900","Eonar","2133078360","2245345643","1","VERY_LONG","0","0","0","Saltstone LegChains","4","7521"
"1546992945","116166","Eonar","23750000","25000000","1","VERY_LONG","0","0","13","Journeying Slacks","4","48952"
"1546992917","116189","Eonar","28500000","30000000","1","VERY_LONG","0","0","13","Wayfaring Leggings","4","366905"
"1546992910","127707","Eonar","73311500","77170000","1","VERY_LONG","0","0","14","Indestructible Bone","15","1"
"1546403192","82775","Eonar","18620000","19000000","1","VERY_LONG","0","0","1","Sapphire Cub","15","0"
"1546992986","116165","Eonar","23750000","25000000","1","VERY_LONG","0","0","13","Journeying Robes","4","51585"
"1546993079","1529","Blade's Edge","28399","28399","1","VERY_LONG","0","0","0","Jade","7","700"
"1546993072","21801","Eonar","19759526","26346035","1","VERY_LONG","0","0","0","Antenna of Invigoration","2","81047"
"1546993075","21802","Eonar","67914156","90552209","1","VERY_LONG","0","0","0","The Lost Kris of Zedd","2","65088"
"1546993085","63537","Eonar","3674999","4899999","1","VERY_LONG","0","0","0","Claws of Torment","2","267354"
"1546075566","159788","Blade's Edge","3774225","3851250","1","VERY_LONG","0","0","0","Enchant Weapon - Versatile Navigation","8","625"
"1546993086","94212","Eonar","33744474","44992632","1","VERY_LONG","0","0","36","Hex-Caster Gavel","2","182115"
"1546993082","50444","Eonar","3208125","4277500","1","VERY_LONG","0","0","0","Rowan's Rifle of Silver Bullets","2","1162818"
"1546403262","82800","Eonar","48990200","49990000","1","VERY_LONG","0","0","0","Pet Cage","17","0"
"1546403256","52721","Vek'nilash","95946","106607","1","VERY_LONG","0","0","0","Heavenly Shard","7","0"
"1546993065","116178","Eonar","28500000","30000000","1","VERY_LONG","0","0","13","Supple Leggings","4","351958"
"1546993040","7969","Eonar","5039210","6718947","1","VERY_LONG","0","0","0","Mithril Spurs","8","250"
"1546403226","152542","Vek'nilash","30304","33672","2","VERY_LONG","0","0","0","Hardened Tempest Hide","7","1"
"1546993026","41607","Eonar","41021000","43180000","1","VERY_LONG","0","0","0","Cloak of the Moon","4","23436"
"1546403309","34055","Vek'nilash","43834","48704","2","VERY_LONG","0","0","0","Greater Cosmic Essence","7","0"
"1546993143","116187","Eonar","28500000","30000000","1","VERY_LONG","0","0","13","Wayfaring Shoulderguards","4","272605"
"1546403325","154722","Vek'nilash","82140","91266","6","VERY_LONG","0","0","0","Tempest Hide","7","1"
"1546993131","13054","Eonar","13067339","17423119","1","VERY_LONG","0","0","1","Grim Reaper","2","15805"
"1546993130","163939","Eonar","122122500","128550000","1","VERY_LONG","0","0","54","Mallusof's Pantaloons of Stability","4","698580"
"1546403279","138728","Vek'nilash","866000","962220","20","VERY_LONG","0","0","0","Potion of Trivial Invisibility","0","62"
"1546993106","31336","Eonar","807629946","1076839929","1","VERY_LONG","0","0","0","Blade of Wizardry","2","849259"
"1546403270","138729","Vek'nilash","30998","34441","11","VERY_LONG","0","0","0","Potion of Heightened Senses","0","62"
"1546993092","161927","Eonar","66549231","88732309","1","VERY_LONG","0","0","13","Enchanter's Sorcerous Scepter","2","899149"
"1546993088","15256","Eonar","6163104","8217473","1","VERY_LONG","0","0","1","Massacre Sword","2","59690"
"1546403287","138728","Vek'nilash","216500","240555","5","VERY_LONG","0","0","0","Potion of Trivial Invisibility","0","62"
"1546993205","116176","Eonar","28500000","30000000","1","VERY_LONG","0","0","13","Supple Shoulderguards","4","289139"
"1546403374","109217","Vek'nilash","19776","21972","4","VERY_LONG","0","0","0","Draenic Agility Potion","0","2500"
"1546075681","89112","Blade's Edge","224270","288110","3","VERY_LONG","0","0","0","Mote of Harmony","7","0"
"1546403362","37702","Vek'nilash","184437","204930","3","VERY_LONG","0","0","0","Crystallized Fire","7","600"
"1546403388","21887","Vek'nilash","99559","110621","1","VERY_LONG","0","0","0","Knothide Leather","7","1250"
"1546993185","104317","Blade's Edge","37569999","37569999","1","VERY_LONG","0","0","31","Rotten Helper Box","15","0"
"1546075709","74247","Blade's Edge","17784","18720","1","VERY_LONG","0","0","0","Ethereal Shard","7","0"
"1546993199","116692","Blade's Edge","10989999","10989999","1","VERY_LONG","0","0","11","Fuzzy Green Lounge Cushion","15","0"
"1546993194","116692","Blade's Edge","10989999","10989999","1","VERY_LONG","0","0","11","Fuzzy Green Lounge Cushion","15","0"
"1546993172","116691","Blade's Edge","9479999","9479999","1","VERY_LONG","0","0","11","Zhevra Lounge Cushion","15","0"
"1546403336","52979","Vek'nilash","105108","116788","4","VERY_LONG","0","0","0","Blackened Dragonscale","7","10250"
"1546927633","163606","Vek'nilash","9500000000","10000000000","1","VERY_LONG","0","0","0","Note From Leo","15","33"
"1546075659","72988","Blade's Edge","78098","152100","20","VERY_LONG","0","0","0","Windwool Cloth","7","1750"
"1546993156","168487","Vek'nilash","18509200","18950000","50","VERY_LONG","0","0","0","Zin'anthid","7","50"
"1546993153","168487","Vek'nilash","18509200","18950000","50","VERY_LONG","0","0","0","Zin'anthid","7","50"
"1546993154","116191","Eonar","28500000","30000000","1","VERY_LONG","0","0","13","Wayfaring Tunic","4","379410"
"1546993165","12527","Eonar","125000000","150000000","1","VERY_LONG","0","0","1","Ribsplitter","2","42081"
"1546403347","128768","Vek'nilash","285170","316855","5","VERY_LONG","0","0","0","Candy Cane","0","0"
"1545682530","14047","Vek'nilash","8440","9935","5","MEDIUM","0","0","0","Runecloth","7","400"
"1546927729","95411","Vek'nilash","64638000","68040000","1","VERY_LONG","0","0","0","Torn Zandalari Journal","0","20402"
"1546993267","116180","Eonar","28499999","29999999","1","VERY_LONG","0","0","13","Supple Vest","4","354659"
"1546927743","109184","Vek'nilash","18620","19600","2","VERY_LONG","0","0","0","Stealthman 54","0","500"
"1546993272","6057","Blade's Edge","8408441","8408441","1","VERY_LONG","0","0","14","Recipe: Nature Protection Potion","9","500"
"1545879156","82800","Eonar","73500000","75000000","1","LONG","0","0","0","Pet Cage","17","0"
"1546993249","9305","Blade's Edge","9218775","9218775","1","VERY_LONG","0","0","14","Recipe: Transmute Mithril to Truesilver","9","2000"
"1545682550","139783","Vek'nilash","98109703","115423181","1","MEDIUM","0","0","0","Weathered Relic","15","3"
"1545682553","16799","Eonar","9386000","9880000","1","MEDIUM","0","0","0","Arcanist Bindings","4","23907"
"1546993260","23574","Blade's Edge","21295056","21295056","1","VERY_LONG","0","0","14","Recipe: Transmute Primal Might","9","20000"
"1546403404","118007","Vek'nilash","123123","136803","3","VERY_LONG","0","0","0","Mecha-Blast Rocket","0","1500"
"1546403403","82800","Eonar","93100000","95000000","1","VERY_LONG","0","0","0","Pet Cage","17","0"
"1546403398","29425","Vek'nilash","32067","35631","3","VERY_LONG","0","0","0","Mark of Kil'jaeden","12","200"
"1546993241","10570","Eonar","294152207","392202943","1","VERY_LONG","0","0","1","Manslayer","2","25192"
"1545682508","14344","Vek'nilash","7208","7484","4","MEDIUM","0","0","0","Large Brilliant Shard","7","0"
"1545682510","14047","Vek'nilash","84400","99350","50","MEDIUM","0","0","0","Runecloth","7","400"
"1546927707","95410","Vek'nilash","23322500","24550000","1","VERY_LONG","0","0","0","Blood-Spattered Zandalari Journal","0","21285"
"1546993216","4500","Blade's Edge","548989","548989","1","VERY_LONG","0","0","0","Traveler's Backpack","1","8750"
"1546403418","42780","Vek'nilash","156648","174048","12","VERY_LONG","0","0","0","Relic of Ulduar","12","200"
"1546993229","3914","Blade's Edge","37597","37597","1","VERY_LONG","0","0","0","Journeyman's Backpack","1","6250"
"1545682520","14047","Vek'nilash","84400","99350","50","MEDIUM","0","0","0","Runecloth","7","400"
"1545682523","35580","Eonar","4750000","5000000","1","MEDIUM","0","0","1","Skein Woven Mantle","4","50851"
"1545682524","14047","Vek'nilash","84400","99350","50","MEDIUM","0","0","0","Runecloth","7","400"
"1545682527","14047","Vek'nilash","84400","99350","50","MEDIUM","0","0","0","Runecloth","7","400"
"1546927796","168448","Vek'nilash","4919997","4919997","1","VERY_LONG","0","0","0","Enchant Ring - Accord of Mastery","8","625"
"1546927793","168447","Vek'nilash","4939999","4939999","1","VERY_LONG","0","0","0","Enchant Ring - Accord of Haste","8","625"
